"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"147,319,420,554,688,849",104.273510059222,"141,339,413,556,647,844",84.4161160977891,"121,154,316,328,420,554,648,678,817,870",116.619946578135,"121,154,316,420,554,648,817,870",97.2322041857277,3,"154,316,420,554,648,870",87.11996,0.081,4.041,2.071,0.071
"145,308,531,783",73.3295848282516,"134,322,532,780",61.8520498229948,"115,144,316,345,532,750,798",83.1307738880243,"115,144,316,532,750,798",73.5965580972734,4,"115,316,532,798",65.72392,0.029,3.025,2.025,0.054
"156",36.0471699065021,"158",32.7252188919084,"178",38.058419615265,"178",35.6080268913298,9,"178",35.22126,0.002,0.022,0.022,0.022
"109,839",25.3099815066706,"111,850",16.8535858854284,"110,131,255,843",31.6306662965851,"131,843",18.0936220311941,2,"131,843",17.99503,0.013,2.005,0.026,0.026
"196,365,468,596,765,868",38.3452229025354,"202,368,466,572,775,865",11.3465153312273,"65,187,213,358,362,466,578,618,750,768,871",53.9116092705324,"65,213,362,466,578,768,871",15.8945812068629,2,"65,213,362,466,578,768,871",15.89356,0.048,5.038,1.046,1.046
"202,346,517,663,849",-29.5564529314905,"216,342,517,671,853",-42.740920172717,"212,342,516,662,679,851,887",-25.9304052092882,"212,342,516,662,851",-38.7911265684853,7,"212,342,516,662,851",-42.16414,0.03,2.018,0.018,0.018
"192,305",58.4572485422806,"189,323",48.8718754857416,"131,184,329,347",67.0460012057393,"184,329",50.003918754456,2,"184,329",49.98699,0.021,2.032,0.032,0.032
"460,772",31.0014504521701,"451,787",21.661710217552,"442,484,777,788",36.8186908370561,"442,777",24.3929131575954,2,"442,777",24.32584,0.024,2.023,0.023,0.023
"158,307,458,560,890",20.1059566339304,"159,325,428,571,880",-0.0437195266162718,"156,317,429,579,584,756,879",20.8345595327007,"156,317,429,579,879",2.89275818498987,2,"156,317,429,579,879",1.86796,0.07,2.071,0.071,0.071
"102,207,364,686,794,896",66.8418667825173,"89,218,369,629",71.6785730099712,"80,104,217,221,370,581,625,686,799,903,916",96.8955508896236,"80,104,217,370,581,686,799,903",70.3877817797188,2,"80,104,217,370,581,686,799,903",70.38421,2.086,5.03,2.03,2.03
"463,658,880",-21.3502287885902,"454,660,873",-27.3184660532692,"203,449,659,872",-18.776958183097,"449,659,872",-27.2369690290905,2,"449,659,872",-27.23762,0.018,1.023,0.023,0.023
"490",19.910277537804,"492",18.5577945573601,"377,494",23.3845265155702,"494",18.8908771321138,2,"494",18.88814,0.002,1.004,0.004,0.004
"331",-18.2746667096938,"337",-21.9113715178702,"334,585",-16.4740401955635,"334",-21.7138158213534,8,"334",-21.79269,0.006,1.003,0.003,0.003
"677,798",22.6207848575552,"699,769",13.9564141210233,"383,682,685,789",33.2601508607581,"685,789",17.8695872600229,2,"685,789",17.86945,0.051,2.014,0.017,0.017
"137,900",10.3330100653617,"145,902",5.30759674517899,"143,180,283,834,894",28.3126987408137,"143,894",6.20297952199283,9,"143,894",5.58198,0.01,3.012,0.012,0.012
"693",-12.4758079668187,"686",-15.328809714039,"672",-5.11266409683472,"672",-12.3641945101377,1,"672",-12.36419,0.007,0.021,0.021,0.021
"130,278,394,515,660,764,867",4.15894413302487,"140,257,405,471,659,775,847",-12.0770670294725,"108,129,162,193,251,316,389,470,528,657,731,774,852",22.9626005465472,"129,251,316,389,470,528,657,774,852",-2.60608408162749,3,"129,251,316,389,470,657,774,852",-9.4861,0.118,6.074,2.074,1.106
"185,726",-32.0052561106143,"191,725",-35.3841166851772,"194,278,627,726,730",-13.434676478635,"194,726",-34.8021257436313,2,"194,726",-34.82067,0.007,3.009,0.009,0.009
"198,627",-28.3004094827781,"205,615",-38.1912975973034,"194,240,583,621",-25.8465567584392,"194,621",-34.5309904123127,2,"194,621",-35.57921,0.019,2.01,0.01,0.01
"665",54.2356350390937,"663",51.7604877963074,"654",55.3381155786623,"654",52.5812145137675,1,"654",52.58121,0.002,0.011,0.011,0.011
"134,335,531,645,745,899",45.9805976321608,"134,343,508,658,723,898",26.3340846960824,"134,339,340,503,651,734,897",50.3189812892407,"134,340,503,651,734,897",28.729582807982,7,"134,340,503,651,734,897",28.71158,0.067,1.051,0.052,0.052
"219,329,433",47.0227251347224,"224,330,434",44.1458187945663,"164,211,448,549",70.2318555744584,"164,448",58.3783744981116,5,"164,326,448",53.08696,0.007,1.188,1.07,0.073
"319,523,647,891",31.1842622109139,"310,509,640,906",20.3768098855966,"300,499,656,881",43.0419685252656,"300,499,656,881",24.5114737836499,3,"135,300,499,656,881",23.89167,0.045,0.062,0.062,1.062
"149,303,444,562,675,777,883",52.5819853586457,"141,314,445,551,674,753,903",35.8056459566137,"123,141,313,442,550,671,756,875,903",52.8742581352088,"141,313,442,550,671,756,903",36.3034200137722,4,"141,313,442,550,671,756,903",36.15132,0.076,2.065,0.077,0.077
"173,329,495,602,743,856",81.0663685124672,"224,330,484,633,680,886",58.8107259466412,"162,222,342,481,606,609,727,863,885",90.1926678067982,"162,222,342,481,606,727,885",67.4229859128041,2,"162,222,342,481,606,727,885",65.42265,0.187,3.065,1.087,1.087
"285,590",70.2426268565895,"281,604",61.1187813530044,"278,604,608",72.3147576547947,"278,604",61.1927348408591,2,"278,604",61.19272,0.018,1.021,0.021,0.021
"118,267,386,525,664,789",42.5542857960862,"191,261,372,538,671,798",28.1235304084197,"112,265,382,394,536,670,802",51.4073949608294,"112,265,382,536,670,802",29.1280126688989,2,"112,265,382,536,670,802",29.12342,0.122,1.042,0.042,0.042
"315,879",76.6816474562002,"326,880",68.9427145985431,"262,311,369,854",85.166684138938,"311,369,854",75.1933466041205,2,"311,369,854",74.91317,0.012,2.029,1.029,1.029
"150,276,424,585,775,892",52.6918614361646,"157,287,410,611,777,912",40.5954428025094,"74,87,156,286,412,467,588,652,774,898,912",74.7996186780209,"156,286,412,588,652,774,912",44.7055711064799,2,"156,286,412,588,652,774,912",43.90363,0.08,5.038,1.052,1.052
"103,372,483,595,843",18.9918692911216,"109,374,480,587,862",6.92634902529363,"108,136,362,479,598,860",30.126263885254,"136,362,479,598,860",10.1376818702923,2,"136,362,479,598,860",9.97019,0.038,1.039,0.067,0.067
"139,254,383,487,600,706,815",44.6015527077287,"141,264,429,430,658,702,823",25.2877582047096,"107,138,267,386,465,513,581,643,714,820,832",59.9220788564202,"138,267,386,465,513,581,643,714,832",39.652597797455,2,"138,267,386,465,513,581,643,714,832",39.64923,0.185,4.071,2.083,2.083
"117,235,335,488,630,734,863",114.91368130427,"108,263,265,500,624,766,859",102.339527492176,"105,234,351,482,489,623,760,862",126.979461010781,"105,234,351,489,623,760,862",103.946910404532,2,"105,234,351,489,623,760,862",103.58206,0.161,1.064,0.064,0.064
"121,260,384,575,739,875",55.0263885244275,"128,259,385,560,741,868",42.0339890606079,"126,244,258,384,559,561,736,866,919",63.9060849980653,"126,258,384,559,736,866,919",47.0024781851689,6,"126,258,384,559,736,866,919",46.98383,0.033,3.033,1.035,1.035
"174,280,628,739,853",59.4575304847527,"190,282,632,725,868",48.2373990284147,"143,186,286,376,540,628,725,868,911",79.5531950288855,"143,186,286,628,725,868",55.0048290469827,6,"186,286,628,725,868",48.87154,0.051,4.047,1.047,0.047
"118,315,418,559,864",43.7470690240156,"111,299,405,571,843",25.8818503108575,"111,292,412,544,577,594,842",49.7067544418937,"111,292,412,577,842",27.7024278367286,2,"111,292,412,577,842",27.3269,0.069,2.073,0.076,0.076
"221,788",98.7038968731097,"209,808",92.9637034865227,"205,367,732,810",103.175036144439,"205,810",93.3809937575374,2,"205,810",93.24803,0.032,2.038,0.038,0.038
"110,302,405,510,666,837",-52.0524335743989,"86,330,400,506,660,816",-64.2822363851788,"86,130,295,405,407,508,659,802,847,870",-31.7156169925245,"86,295,405,508,659,802,870",-53.7141310606334,2,"86,295,405,508,659,802,870",-58.26047,0.088,4.046,1.073,1.073
"315,643,747,848",-92.1419337433848,"316,637,736,847",-96.1474295541703,"310,617,853",-72.8174599181439,"310,617,733,853",-88.6595045883403,9,"310,617,733,853",-90.12889,0.019,1.137,0.05,0.05
"117,247,359,514,676,898",-13.0181582905058,"133,263,351,528,659,907",-31.5520713765801,"109,132,259,355,360,526,639,660,727,904",-0.272898523414199,"132,259,355,526,660,904",-29.1757550002804,2,"132,259,355,526,660,904",-31.04512,0.08,4.055,0.065,0.065
"286,500,741,863",73.9418380884926,"285,497,721,860",67.4403395456535,"280,490,507,703,875",84.6381570119284,"280,490,703,875",69.4180598679021,4,"280,490,703,875",68.87306,0.027,1.063,0.066,0.066
"158,340,674,897",-10.3832042462458,"176,333,681,903",-16.3184812723629,"119,178,337,399,673,682,897",4.86206076038902,"119,178,337,673,897",-11.3142195351078,3,"178,337,673,897",-15.15821,0.038,3.024,1.024,0.024
"104,232,380,588,725",36.4594308639811,"110,235,391,583,725",29.2554438690907,"108,237,393,581,582,726,847",50.9142995363185,"108,237,393,581,726",29.6447128578887,2,"108,237,393,581,726",29.61492,0.025,2.029,0.03,0.03
"196,527,670",-103.406177818053,"211,529,683",-115.753317460507,"210,414,519,698",-103.427079549646,"210,519,698",-114.1058394758,2,"210,519,698",-114.10666,0.03,1.05,0.05,0.05
"165,284,412,561,743,896",84.9721626562882,"185,259,430,576,739,924",68.0841941481225,"161,167,283,429,536,592,725,740,911",99.1467129139397,"161,283,429,536,592,740,911",74.341785159983,2,"161,283,429,536,592,740,911",74.33497,0.11,3.063,1.065,1.065
"238,374,592",32.2321809341217,"251,383,593",22.6575485547024,"170,253,390,591,753",30.8427269135491,"170,253,390,591",24.0398221085283,2,"170,253,390,591",22.9126,0.023,2.032,1.032,1.032
"117,240,380,655,782,883",11.7757469335752,"132,210,401,665,737,880",-1.90280640203809,"98,130,209,271,383,402,497,655,662,739,794,879",37.8293036729428,"130,209,271,402,662,739,879",7.26311672508571,4,"130,209,402,662,739,879",-1.51596,0.124,6.063,1.12,0.12
"103,224,324,434,580,724,859",91.5791807967605,"49,456,591,718,853",79.7993106443684,"69,105,220,345,443,588,590,717,853",106.420579461868,"105,220,345,443,588,717,853",75.4339647008263,3,"105,220,345,443,588,717,853",75.33838,2.32,2.057,0.057,0.057
"277,395,571,797",2.45081840248788,"270,390,585,796",-1.35682604246145,"241,397,588,798",14.3367730611926,"144,241,397,588,798",0.393825336263724,2,"144,241,397,588,798",-0.53246,0.027,0.056,1.056,1.056
"473,814",48.6188906407743,"472,819",40.2096914589403,"419,443,516,774,818",54.3049316521851,"419,516,818",40.3053544206364,2,"419,516,818",40.27101,0.006,3.034,1.047,1.047
"164,547",-36.7353810860472,"202,551",-50.5526227340333,"177,227,257,549,695",-31.9996879132638,"177,549",-48.3936424944429,2,"177,549",-48.71826,0.042,3.015,0.015,0.015
"152,323,430,731,881",28.8852107499747,"152,306,431,749,839",17.244285567325,"151,304,435,498,718,747,839,884",41.3576937534663,"151,304,435,718,747,839",30.115782763849,3,"151,304,435,747,839",17.42348,0.078,3.041,1.08,0.083
"374,518,674,876",26.8453803166292,"380,503,671,868",16.1251254167857,"372,502,529,672,867",26.353324555556,"372,502,672,867",16.8462874560131,2,"372,502,672,867",16.84581,0.032,1.024,0.029,0.029
"199,544,675",36.8143623872816,"203,532,683",29.7784646168534,"172,203,236,497,532,686,882",55.8228164116872,"203,497,532,686",38.5471876242568,3,"203,532,686",30.08366,0.024,4.027,1.027,0.027
"204,362,467,609,870",-15.3808685196518,"205,355,488,608,845",-30.8999780931282,"153,190,352,487,615,844",-5.90055001248889,"190,352,487,615,844",-28.9127473301346,2,"190,352,487,615,844",-28.91287,0.055,1.076,0.076,0.076
"246,365,534,642,812",112.415823769573,"243,384,493,680,805",101.409773309407,"61,145,245,382,492,533,635,681,804,924",127.958153926175,"245,382,492,635,681,804,924",113.972555918049,3,"245,382,492,635,804",103.38016,0.108,5.034,2.075,0.075
"153,274,432,536,665,781,886",58.5311617889443,"135,344,409,526,655,781,923",44.9317336144731,"138,153,288,336,421,525,654,780,888,922",74.7142359465744,"138,288,421,525,654,780,922",50.4989635543596,2,"138,288,421,525,654,780,922",47.02584,0.168,3.05,0.099,0.099
"122,233,464,634,748,876",83.4362638588407,"171,238,469,695,725,871",60.7945460724412,"134,248,281,470,641,742,872",92.2645944542294,"134,248,281,470,641,742,872",78.2017810805334,5,"134,248,470,641,742,872",71.74004,0.148,1.05,1.05,0.05
"160,294,620,779",114.735976381351,"152,302,620,779",106.7753569987,"147,303,616,618,781",115.585651985843,"147,303,618,781",106.976529629258,2,"147,303,618,781",106.97652,0.016,1.026,0.026,0.026
"566,674,891",126.715720834058,"607,627,901",118.664646424108,"496,551,708,892",139.758187133089,"496,551,708,892",128.248498413508,3,"551,708,892",121.40223,0.098,1.05,1.05,0.05
"113,348,459,595,886",31.2730281539788,"95,358,453,594,888",18.7794086763705,"102,327,354,459,601,847,888",46.1645786324878,"102,327,459,601,888",27.9877388734478,2,"102,327,459,601,888",24.34555,0.037,2.025,0.04,0.04
"115,219,390,581,718,833",-31.438231941186,"117,225,394,549,732,833",-39.4052796824641,"116,201,263,392,537,546,579,715,718,836",-10.68557904725,"116,201,263,392,546,715,836",-33.4512812776039,2,"116,201,263,392,546,715,836",-34.92726,0.058,4.026,1.062,1.062
"234,341,535,803",5.41526635874982,"237,341,519,810",-8.75467290371884,"133,226,345,519,525,794,815",16.9334599729983,"133,226,345,525,815",-1.71916557755721,9,"226,345,525,815",-6.59872,0.026,3.031,1.034,0.034
"106,207,324,437,573,680,819",145.919213626942,"184,186,310,486,487,747,794",128.822748133521,"117,206,316,324,451,550,579,687,744,803,896",167.43012734423,"117,206,324,451,579,687,803",136.03508782221,2,"117,206,324,451,579,687,803",134.63535,0.34,4.055,0.055,0.055
"123,333,449,673,883",36.6322925225592,"119,340,455,673,889",27.4953075831931,"118,124,336,456,529,656,675,861,888",56.6389000340905,"118,336,456,675,888",28.2003870757251,2,"118,336,456,675,888",27.98561,0.023,4.018,0.022,0.022
"184,484,660,857",-19.5770593005143,"174,478,663,910",-31.8820429948501,"167,174,476,668,813,910",-22.100383419916,"174,476,668,813,910",-32.0217927442412,10,"174,476,668,813,910",-32.04051,0.072,2.07,1.07,1.07
"460",9.71372412686909,"456",8.75191829004411,"450,459",15.4716018956671,"459",9.03705594380255,2,"459",9.0366,0.004,1.001,0.001,0.001
"319,464,586,744,866",13.3004247047377,"302,465,598,751,852",3.41684226750766,"288,338,461,599,735,765,857",19.6911411896824,"288,461,599,735,857",4.99416464245238,2,"288,461,599,735,857",4.58656,0.051,2.053,0.065,0.065
"210,326,444,592,889",23.0157203232274,"211,325,421,606,906",13.9941834344519,"188,207,318,442,603,649,866,906",39.9883455148141,"207,318,442,603,906",15.3040206819734,5,"207,318,442,603,906",14.22803,0.056,3.041,0.041,0.041
"110,214,331,431,568,690,883",99.8173658805964,"86,218,372,376,583,685,889",83.1837491968172,"85,92,217,321,432,575,689,887",123.725106554908,"92,217,321,432,575,689,887",89.2292785035774,2,"92,217,321,432,575,689,887",89.1295,0.15,1.044,0.044,0.044
"200,305,426,557",107.175640527889,"199,310,414,561",103.740197911755,"181,309,419,559,608,737,798",130.652982557507,"181,309,419,559,798",108.168094014218,3,"181,309,419,559",104.4074,0.022,3.032,1.032,0.032
"110,317,435,542,649,792",103.527680863038,"108,324,427,559,651,803",91.3527343601792,"110,299,322,434,551,656,804",107.455566500883,"110,299,434,551,656,804",93.4209216887111,2,"110,299,434,551,656,804",93.18352,0.047,1.034,0.047,0.047
"105,645,879",-2.32708994682154,"99,637,885",-11.2318178038802,"122,629,873",11.2145821260048,"122,629,873",-4.72940385551598,2,"122,629,873",-4.72942,0.02,0.039,0.039,0.039
"162,568,880",-3.16265913371848,"160,581,895",-12.5469501608559,"151,191,572,877",10.8881482919832,"191,572,877",-6.66994619551141,2,"191,572,877",-7.03219,0.03,1.018,0.036,0.036
"380,568,671",106.430401829444,"382,553,689",97.5140733402877,"241,259,381,551,703,725",119.250054555001,"381,551,703",99.1674719752257,2,"381,551,703",98.21788,0.035,3.05,0.05,0.05
"343,761",-62.599310207739,"341,760",-73.7675792054002,"289,343,361,382,722,763",-48.818402860488,"343,763",-69.2880475600756,2,"343,763",-73.12838,0.003,4.002,0.002,0.002
"208,407",97.7125379195065,"215,412",94.664299095913,"169,213,398,472",108.272875213183,"213,398,472",97.9673771155765,2,"213,398,472",97.96681,0.012,2.014,1.014,1.014
"253,364,639",38.3813635150931,"247,370,640",34.3560277608833,"212,243,382,641",46.1952273248186,"212,382,641",41.935482399005,2,"212,382,641",39.22041,0.013,1.03,0.061,0.061
"199,489",46.3098053465936,"196,483",42.4779644135446,"196,488",45.9201937743047,"196,482",42.4787969481804,2,"196,482",42.47879,0.009,0.004,0.01,0.01
"318,499,712",51.9641696300942,"320,506,719",42.8450102220983,"316,505,719,754",50.4480526322228,"316,505,719",42.9573643468323,2,"316,505,719",42.95735,0.016,1.015,0.015,0.015
"191,321,443,563,709,889",38.7696000508264,"198,357,459,554,730,896",14.5493794507079,"113,199,354,429,460,560,712,730,894,910",45.3246441554822,"199,354,460,560,730,894",19.0223061378397,2,"199,354,460,560,730,894",15.31193,0.096,4.066,0.087,0.087
"348,656",64.8724557891545,"344,664",62.0658197981414,"339,656,713",70.8009171859791,"339,656",63.5360328973537,4,"339,656",63.32562,0.012,1.009,0.009,0.009
"116,231,341,458,740,880",-10.8768591409208,"66,478,752,860",-16.6452141201908,"78,363,473,738,859,882",9.86957060230305,"78,232,363,473,738,859,882",-15.7688900110342,3,"78,232,363,473,738,859",-22.13019,2.327,0.703,1.08,0.099
"108,217,347,493,703",-36.2627308607045,"109,236,338,474,721",-45.4660329128028,"108,216,237,339,475,483,696,725,734",-12.4755134723493,"108,216,237,339,475,725",-37.279001592456,3,"108,237,339,475,725",-44.60475,0.066,4.026,1.049,0.068
"121,249,380,529",55.2066631847178,"95,261,359,538",35.0606769855736,"99,253,358,397,539",48.8568578614529,"99,253,397,539",40.0303840647683,2,"99,253,397,539",37.93791,0.068,1.053,0.053,0.053
"103,270,413,516,617,739,845",53.2336576035725,"96,307,311,966",33.9123641112248,"96,101,255,287,360,387,537,616,726,841,882",62.2897275320956,"96,255,287,360,387,537,616,726,882",35.035329778526,4,"96,287,360,537,616,726,882",20.9919,3.381,4.082,2.12,0.149
"182,358,535",24.0987099454336,"199,346,529",12.5842067533,"183,195,347,534,540,706",34.1742868534985,"183,347,540",17.1254938437269,3,"183,347,540,700",16.3721,0.035,3.013,0.017,1.017
"187,843",-6.3696477884802,"198,846",-9.96681458028707,"163,213,459,564,645,845",3.95566600805018,"213,845",-5.47945041999782,4,"213,352,845",-7.14372,0.014,4.026,0.028,1.028
"165,544,723,892",25.49328324477,"155,556,706,895",13.5560581405722,"155,546,707,891",31.0470515255143,"155,546,707,891",15.6072022618374,7,"155,546,707,891",15.55715,0.042,0.029,0.029,0.029
"110,268,435,560,762,869",20.9659511648612,"123,263,456,555,744,873",2.53647894649917,"49,122,262,452,557,643,735,872,914",26.1085721623211,"122,262,452,557,735,872",3.2636014672476,2,"122,262,452,557,735,872",3.00517,0.066,3.068,0.068,0.068
"114,219,334,461,594,764,864",128.274873561629,"424,435,620,741,894,895",99.6073098461275,"118,203,312,339,452,618,738,739,853",132.281376022668,"118,203,339,452,618,739,853",107.127951615094,2,"118,203,339,452,618,739,853",107.12012,1.416,2.094,0.094,0.094
"304,555,763",19.6211771822569,"300,559,771",15.9392907875544,"282,311,516,559,769,786",36.6591659295053,"282,311,559,769",22.3150028353057,3,"311,559,769",17.42709,0.016,3.017,1.017,0.017
"601,890",-13.3561801481378,"602,903",-18.6635222921253,"167,596,603,846,900",2.20213418593276,"603,900",-18.0393600321308,2,"603,900",-18.4918,0.014,3.012,0.012,0.012
"569",50.595705102974,"556",43.1830125466444,"554",43.8420347130291,"554",43.2057197672568,1,"554",43.20572,0.013,0.015,0.015,0.015
"252,363",-11.0362474629013,"266,353",-16.3775309287741,"254,369,592,758",-8.02080322950202,"254,369",-14.2402085905482,8,"254,369",-14.77503,0.024,2.008,0.008,0.008
"138,267,448,615,734,892",37.5004558438894,"142,260,447,619,736,878",26.6289526845436,"136,261,282,419,447,609,612,736,878,891",65.1704926654393,"136,261,447,609,736,878",27.3176765531018,2,"136,261,447,609,736,878",27.30133,0.032,4.015,0.031,0.031
"424,725,878",46.7120927092752,"415,717,878",38.6694118178838,"90,183,415,670,714,779,851,878",63.7086569313439,"415,714,779,851,878",49.8611272439467,4,"415,714,779,851",40.29754,0.017,5.02,2.02,1.047
"107,229,448,565,696,868",1.51573573909318,"131,233,454,563,697,872",-7.44694041150058,"113,130,231,274,449,562,567,697,870,916",22.7614410604018,"113,231,274,449,562,697,870",-0.953391489726258,2,"113,231,274,449,562,697,870",-1.61242,0.041,4.014,1.015,1.015
"414,581",141.456337512844,"409,595",133.895471863548,"134,407,600,825",142.254685144812,"407,600",134.803520471652,9,"407,600",134.5409,0.019,2.026,0.026,0.026
"313",4.07478224073268,"318",0.190039484309324,"317,766",5.62515598487594,"317",0.191272399996272,2,"317",0.12927,0.005,1.004,0.004,0.004
"145,365,591",-14.9677757852077,"123,372,586",-26.4533593777277,"133,369,589,659",-12.8572558209488,"133,369,589",-26.0206461908233,1,"133,369,589",-26.02065,0.034,1.018,0.018,0.018
